ip,endpoint,status,timestamp,execution_time,rows_scanned,joins_count,line_number,reason
192.168.165.184,/profile,200,2026-03-23 16:14:14.239752,-98,4806.0,2.0,8119,Invalid execution_time
172.16.219.131,/login,500,2026-03-23 16:14:16.357315,873,-100.0,2.0,8146,Invalid rows_scanned
10.0.45.55,/api/data,200,2026-03-23 16:14:16.763338,762,-100.0,3.0,8151,Invalid rows_scanned
10.0.16.238,/login,200,2026-03-23 16:14:17.596626,-415,708.0,3.0,8160,Invalid execution_time
172.16.254.249,/search,999,2026-03-23 16:14:17.596626,35,4314.0,,8162,Invalid status
172.16.219.227,/profile,200,2026-03-23 16:14:19.064592,-409,527.0,,8178,Invalid execution_time
172.16.216.179,/profile,200,2026-03-23 16:14:19.451249,-544,,,8187,Invalid execution_time
192.168.98.167,/search,200,2026-03-23 16:14:20.203659,-441,,,8194,Invalid execution_time
10.0.134.174,/checkout,999,2026-03-23 16:14:20.642241,211,,,8203,Invalid status
172.16.191.180,/login,200,2026-03-23 16:14:20.857409,-721,2985.0,2.0,8206,Invalid execution_time
10.0.0.82,/api/data,999,2026-03-23 16:14:21.053465,626,,4.0,8209,Invalid status
172.16.132.250,/login,200,2026-03-23 16:14:21.583679,-572,,5.0,8217,Invalid execution_time
192.168.37.87,/api/data,200,2026-03-23 16:14:21.883031,-560,-100.0,3.0,8221,Invalid execution_time
192.168.133.48,/checkout,999,2026-03-23 16:14:21.883031,232,,,8222,Invalid status
172.16.173.52,/profile,200,2026-03-23 16:14:22.090540,-680,4580.0,3.0,8225,Invalid execution_time
192.168.17.253,/checkout,200,2026-03-23 16:14:22.090540,-548,,2.0,8228,Invalid execution_time
172.16.233.18,/api/data,200,2026-03-23 16:14:22.295075,539,-100.0,,8230,Invalid rows_scanned
10.0.56.2,/login,200,2026-03-23 16:14:23.403415,-409,,1.0,8247,Invalid execution_time
192.168.27.187,/api/data,200,2026-03-23 16:14:24.390889,204,-100.0,,8260,Invalid rows_scanned
192.168.236.231,/login,200,2026-03-23 16:14:25.502901,-393,4156.0,,8270,Invalid execution_time
10.0.15.105,/search,999,2026-03-23 16:14:25.838623,448,1907.0,5.0,8275,Invalid status
192.168.100.78,/api/data,999,2026-03-23 16:14:25.838623,477,,2.0,8276,Invalid status
10.0.196.112,/api/data,999,2026-03-23 16:14:26.184457,476,,1.0,8277,Invalid status
172.16.23.152,/checkout,200,2026-03-23 16:14:26.974129,-513,819.0,,8286,Invalid execution_time
10.0.118.179,/login,200,2026-03-23 16:14:26.974129,225,-100.0,1.0,8287,Invalid rows_scanned
192.168.133.186,/checkout,999,2026-03-23 16:14:27.301219,373,,5.0,8289,Invalid status
172.16.32.71,/search,200,2026-03-23 16:14:27.491030,-497,1040.0,,8292,Invalid execution_time
172.16.86.190,/profile,200,2026-03-23 16:14:27.853446,-854,,1.0,8297,Invalid execution_time
10.0.62.59,/api/data,200,2026-03-23 16:14:28.044380,-440,2028.0,4.0,8298,Invalid execution_time
172.16.111.144,/login,200,2026-03-23 16:14:28.893806,-628,,4.0,8309,Invalid execution_time
192.168.163.133,/login,999,2026-03-23 16:14:29.921622,350,,,8333,Invalid status
192.168.8.40,/checkout,200,2026-03-23 16:14:31.082030,-407,1701.0,2.0,8342,Invalid execution_time
10.0.15.66,/profile,500,2026-03-23 16:14:31.448604,-466,,2.0,8344,Invalid execution_time
10.0.120.217,/checkout,200,2026-03-23 16:14:35.206084,643,-100.0,5.0,8385,Invalid rows_scanned
192.168.78.155,/api/data,200,2026-03-23 16:14:35.206084,-239,4881.0,3.0,8389,Invalid execution_time
10.0.21.130,/profile,200,2026-03-23 16:14:35.775885,-213,,4.0,8393,Invalid execution_time
10.0.139.70,/checkout,999,2026-03-23 16:14:38.667199,274,,4.0,8429,Invalid status
10.0.107.164,/search,200,2026-03-23 16:14:40.078095,-241,,5.0,8440,Invalid execution_time
10.0.201.35,/checkout,500,2026-03-23 16:14:40.824338,-424,-100.0,,8448,Invalid execution_time
10.0.171.244,/checkout,200,2026-03-23 16:14:42.185697,-394,996.0,5.0,8460,Invalid execution_time
192.168.164.151,/login,500,2026-03-23 16:14:42.653158,-490,4575.0,2.0,8469,Invalid execution_time
10.0.182.159,/login,999,2026-03-23 16:14:42.977657,592,490.0,2.0,8474,Invalid status
172.16.95.60,/search,200,2026-03-23 16:14:44.217527,466,-100.0,1.0,8487,Invalid rows_scanned
192.168.175.182,/api/data,999,2026-03-23 16:14:44.817103,430,,5.0,8493,Invalid status
192.168.17.22,/profile,200,2026-03-23 16:14:45.213737,442,-100.0,4.0,8497,Invalid rows_scanned
10.0.207.145,/api/data,200,2026-03-23 16:14:45.213737,551,-100.0,,8498,Invalid rows_scanned
192.168.121.83,/profile,999,2026-03-23 16:14:45.869685,109,,,8506,Invalid status
10.0.243.234,/api/data,200,2026-03-23 16:14:45.869685,-539,,,8507,Invalid execution_time
192.168.35.213,/api/data,999,2026-03-23 16:14:47.042374,364,3754.0,2.0,8519,Invalid status
172.16.76.238,/profile,404,2026-03-23 16:14:47.591566,731,-100.0,5.0,8526,Invalid rows_scanned
192.168.198.27,/search,999,2026-03-23 16:14:47.591566,423,865.0,2.0,8527,Invalid status
192.168.159.199,/login,200,2026-03-23 16:14:48.032638,-271,3011.0,4.0,8532,Invalid execution_time
192.168.245.191,/search,200,2026-03-23 16:14:50.034660,-389,,2.0,8556,Invalid execution_time
172.16.145.109,/search,404,2026-03-23 16:14:50.355627,496,-100.0,,8560,Invalid rows_scanned
172.16.72.156,/login,200,2026-03-23 16:14:50.987857,661,-100.0,2.0,8571,Invalid rows_scanned
192.168.148.123,/search,999,2026-03-23 16:14:51.224795,486,,,8572,Invalid status
192.168.186.219,/login,200,2026-03-23 16:14:51.224795,-423,,,8573,Invalid execution_time
172.16.22.252,/checkout,999,2026-03-23 16:14:51.340946,588,,,8576,Invalid status
10.0.32.36,/login,404,2026-03-23 16:14:51.512063,-465,3094.0,1.0,8582,Invalid execution_time
192.168.76.23,/checkout,999,2026-03-23 16:14:52.308850,435,395.0,,8592,Invalid status
10.0.253.77,/search,999,2026-03-23 16:14:52.474694,653,3891.0,,8594,Invalid status
192.168.24.21,/profile,200,2026-03-23 16:14:53.233505,289,-100.0,,8602,Invalid rows_scanned
172.16.59.148,/checkout,999,2026-03-23 16:14:53.233505,688,,,8605,Invalid status
10.0.26.70,/search,999,2026-03-23 16:14:54.629200,621,2884.0,4.0,8617,Invalid status
10.0.94.135,/checkout,999,2026-03-23 16:14:54.799500,606,,,8620,Invalid status
172.16.197.11,/login,200,2026-03-23 16:14:55.570369,861,-100.0,1.0,8629,Invalid rows_scanned
172.16.9.130,/login,999,2026-03-23 16:14:55.729970,740,2534.0,,8632,Invalid status
10.0.175.20,/checkout,999,2026-03-23 16:14:56.450550,358,3813.0,,8637,Invalid status
192.168.172.98,/api/data,500,2026-03-23 16:14:57.204816,139,-100.0,5.0,8642,Invalid rows_scanned
10.0.121.89,/profile,200,2026-03-23 16:14:57.603689,-477,1564.0,1.0,8645,Invalid execution_time
10.0.82.245,/api/data,404,2026-03-23 16:14:57.603689,-666,2371.0,2.0,8649,Invalid execution_time
172.16.65.106,/profile,999,2026-03-23 16:14:59.354466,485,-100.0,,8658,Invalid status
172.16.92.76,/api/data,999,2026-03-23 16:14:59.530759,547,,3.0,8663,Invalid status
172.16.48.149,/api/data,404,2026-03-23 16:15:00.530830,-603,484.0,4.0,8676,Invalid execution_time
10.0.221.53,/api/data,200,2026-03-23 16:15:01.692489,-572,1876.0,,8688,Invalid execution_time
10.0.136.247,/profile,200,2026-03-23 16:15:02.006799,-459,,3.0,8694,Invalid execution_time
10.0.25.239,/login,999,2026-03-23 16:15:02.252830,594,2349.0,5.0,8696,Invalid status
172.16.117.38,/profile,200,2026-03-23 16:15:02.463043,-638,,3.0,8697,Invalid execution_time
192.168.31.17,/checkout,200,2026-03-23 16:15:04.000701,-472,2620.0,1.0,8710,Invalid execution_time
10.0.95.52,/checkout,999,2026-03-23 16:15:04.745000,596,3024.0,5.0,8718,Invalid status
192.168.63.2,/api/data,500,2026-03-23 16:15:05.012737,-420,,5.0,8722,Invalid execution_time
10.0.2.160,/login,999,2026-03-23 16:15:05.675905,607,838.0,4.0,8728,Invalid status
192.168.125.33,/api/data,999,2026-03-23 16:15:05.806595,312,4333.0,3.0,8732,Invalid status
192.168.137.36,/profile,999,2026-03-23 16:15:05.806595,345,2233.0,,8733,Invalid status
192.168.22.132,/search,999,2026-03-23 16:15:06.120753,571,,2.0,8734,Invalid status
172.16.13.142,/login,200,2026-03-23 16:15:06.120753,570,-100.0,3.0,8735,Invalid rows_scanned
10.0.100.140,/search,200,2026-03-23 16:15:07.026489,549,-100.0,1.0,8747,Invalid rows_scanned
192.168.148.77,/api/data,999,2026-03-23 16:15:08.626335,436,,3.0,8767,Invalid status
192.168.253.13,/profile,500,2026-03-23 16:15:08.890814,-417,1326.0,3.0,8768,Invalid execution_time
10.0.125.133,/search,404,2026-03-23 16:15:09.727229,620,-100.0,,8777,Invalid rows_scanned
10.0.189.211,/login,999,2026-03-23 16:15:10.014652,637,,,8782,Invalid status
10.0.35.187,/api/data,404,2026-03-23 16:15:11.093204,649,-100.0,,8793,Invalid rows_scanned
192.168.171.88,/login,200,2026-03-23 16:15:11.235676,382,-100.0,2.0,8796,Invalid rows_scanned
192.168.232.120,/login,999,2026-03-23 16:15:11.596632,393,,5.0,8800,Invalid status
10.0.183.116,/login,999,2026-03-23 16:15:11.596632,560,,4.0,8801,Invalid status
192.168.149.247,/search,200,2026-03-23 16:15:11.914731,-62,,,8807,Invalid execution_time
172.16.6.220,/search,200,2026-03-23 16:15:12.162281,-685,790.0,,8810,Invalid execution_time
10.0.167.62,/checkout,999,2026-03-23 16:15:12.746558,577,,,8818,Invalid status
192.168.163.26,/checkout,200,2026-03-23 16:15:13.350830,452,-100.0,,8824,Invalid rows_scanned
172.16.78.126,/search,200,2026-03-23 16:15:13.741401,-254,,2.0,8835,Invalid execution_time
172.16.167.244,/login,500,2026-03-23 16:15:15.167414,-540,1784.0,4.0,8854,Invalid execution_time
192.168.92.21,/search,200,2026-03-23 16:15:15.830521,225,-100.0,2.0,8858,Invalid rows_scanned
10.0.214.139,/profile,200,2026-03-23 16:15:16.424858,-388,,3.0,8863,Invalid execution_time
172.16.169.150,/search,200,2026-03-23 16:15:16.767849,-528,4808.0,4.0,8864,Invalid execution_time
172.16.22.2,/search,200,2026-03-23 16:15:17.906442,-938,4367.0,,8873,Invalid execution_time
172.16.59.60,/api/data,999,2026-03-23 16:15:18.450219,903,,4.0,8877,Invalid status
172.16.135.55,/profile,200,2026-03-23 16:15:18.650373,-675,-100.0,5.0,8880,Invalid execution_time
10.0.235.248,/checkout,999,2026-03-23 16:15:20.381076,607,1952.0,1.0,8898,Invalid status
10.0.141.123,/profile,200,2026-03-23 16:15:20.381076,-563,2882.0,2.0,8899,Invalid execution_time
10.0.34.230,/checkout,200,2026-03-23 16:15:21.559236,-424,2454.0,,8910,Invalid execution_time
192.168.71.102,/profile,500,2026-03-23 16:15:23.558462,-671,3955.0,,8931,Invalid execution_time
172.16.103.34,/checkout,999,2026-03-23 16:15:24.274608,621,,,8939,Invalid status
192.168.183.154,/profile,999,2026-03-23 16:15:25.235270,239,,,8950,Invalid status
172.16.130.178,/search,200,2026-03-23 16:15:25.713422,-471,,3.0,8963,Invalid execution_time
172.16.242.6,/checkout,500,2026-03-23 16:15:26.670193,604,-100.0,,8974,Invalid rows_scanned
10.0.6.158,/login,200,2026-03-23 16:15:27.039396,376,-100.0,2.0,8978,Invalid rows_scanned
10.0.178.217,/search,999,2026-03-23 16:15:27.202689,509,,1.0,8980,Invalid status
172.16.125.69,/login,999,2026-03-23 16:15:28.077168,503,4722.0,,8990,Invalid status
10.0.219.119,/login,999,2026-03-23 16:15:28.331594,608,,5.0,8991,Invalid status
192.168.60.91,/search,200,2026-03-23 16:15:28.636821,-346,,,8995,Invalid execution_time
172.16.193.228,/login,404,2026-03-23 16:15:29.577345,-465,4845.0,,9006,Invalid execution_time
172.16.186.159,/login,200,2026-03-23 16:15:30.618003,-436,,4.0,9023,Invalid execution_time
192.168.152.126,/checkout,999,2026-03-23 16:15:31.262682,342,,,9030,Invalid status
10.0.187.219,/search,200,2026-03-23 16:15:32.190124,722,-100.0,,9037,Invalid rows_scanned
10.0.200.154,/api/data,200,2026-03-23 16:15:33.108950,-833,1808.0,3.0,9044,Invalid execution_time
192.168.186.131,/search,200,2026-03-23 16:15:33.429354,300,-100.0,,9049,Invalid rows_scanned
172.16.158.56,/profile,999,2026-03-23 16:15:33.429354,722,,4.0,9052,Invalid status
192.168.127.118,/api/data,999,2026-03-23 16:15:33.543756,-216,,,9053,Invalid execution_time
10.0.155.10,/api/data,999,2026-03-23 16:15:33.543756,230,,3.0,9055,Invalid status
10.0.149.168,/login,999,2026-03-23 16:15:33.823676,384,,5.0,9058,Invalid status
10.0.125.228,/checkout,200,2026-03-23 16:15:37.145431,-242,,5.0,9091,Invalid execution_time
192.168.204.15,/checkout,999,2026-03-23 16:15:37.263453,20,,3.0,9092,Invalid status
172.16.179.114,/checkout,999,2026-03-23 16:15:37.881871,774,3145.0,1.0,9099,Invalid status
192.168.98.128,/api/data,200,2026-03-23 16:15:38.341207,-125,54.0,3.0,9105,Invalid execution_time
10.0.177.227,/profile,999,2026-03-23 16:15:40.192251,355,219.0,4.0,9123,Invalid status
172.16.35.17,/checkout,999,2026-03-23 16:15:40.751419,666,,2.0,9127,Invalid status
10.0.48.72,/login,200,2026-03-23 16:15:41.050296,-543,,,9131,Invalid execution_time
172.16.33.71,/search,999,2026-03-23 16:15:41.180191,777,959.0,,9137,Invalid status
192.168.132.171,/login,999,2026-03-23 16:15:41.180191,263,981.0,2.0,9138,Invalid status
192.168.211.148,/profile,200,2026-03-23 16:15:41.729915,-334,1383.0,2.0,9145,Invalid execution_time
192.168.208.120,/search,999,2026-03-23 16:15:41.729915,385,2221.0,,9146,Invalid status
10.0.75.194,/api/data,999,2026-03-23 16:15:42.937170,368,,,9159,Invalid status
192.168.52.196,/search,999,2026-03-23 16:15:44.047002,463,3380.0,1.0,9171,Invalid status
172.16.206.198,/search,999,2026-03-23 16:15:44.310747,345,,4.0,9173,Invalid status
192.168.34.132,/checkout,200,2026-03-23 16:15:44.310747,-236,,,9176,Invalid execution_time
192.168.250.226,/checkout,999,2026-03-23 16:15:44.785644,350,,4.0,9181,Invalid status
172.16.76.233,/login,999,2026-03-23 16:15:44.785644,613,-100.0,,9184,Invalid status
10.0.44.27,/api/data,200,2026-03-23 16:15:44.975565,-536,,,9185,Invalid execution_time
10.0.130.14,/search,999,2026-03-23 16:15:45.220222,326,3938.0,,9189,Invalid status
192.168.60.42,/checkout,404,2026-03-23 16:15:45.864188,477,-100.0,5.0,9195,Invalid rows_scanned
192.168.183.37,/profile,999,2026-03-23 16:15:46.857618,133,,4.0,9202,Invalid status
10.0.109.9,/login,999,2026-03-23 16:15:47.548639,431,3671.0,,9208,Invalid status
10.0.12.114,/checkout,999,2026-03-23 16:15:48.459731,400,1639.0,2.0,9217,Invalid status
192.168.196.172,/login,999,2026-03-23 16:15:48.459731,100,1875.0,,9218,Invalid status
192.168.179.66,/login,999,2026-03-23 16:15:49.353895,397,,,9233,Invalid status
10.0.254.29,/search,200,2026-03-23 16:15:51.780950,-397,4870.0,1.0,9264,Invalid execution_time
172.16.91.147,/login,200,2026-03-23 16:15:52.140492,454,-100.0,1.0,9266,Invalid rows_scanned
172.16.75.1,/api/data,200,2026-03-23 16:15:52.140492,-658,,2.0,9267,Invalid execution_time
192.168.31.31,/checkout,200,2026-03-23 16:15:52.140492,-527,,3.0,9269,Invalid execution_time
172.16.78.34,/login,999,2026-03-23 16:15:53.762669,833,,,9287,Invalid status
192.168.5.90,/api/data,200,2026-03-23 16:15:55.028849,-221,-100.0,1.0,9305,Invalid execution_time
10.0.124.172,/checkout,200,2026-03-23 16:15:55.738967,469,-100.0,,9315,Invalid rows_scanned
192.168.88.61,/search,200,2026-03-23 16:15:56.085482,465,-100.0,2.0,9316,Invalid rows_scanned
10.0.119.254,/checkout,999,2026-03-23 16:15:56.771080,633,660.0,,9325,Invalid status
10.0.8.59,/api/data,200,2026-03-23 16:15:56.879166,654,-100.0,1.0,9328,Invalid rows_scanned
172.16.103.253,/profile,200,2026-03-23 16:15:57.049706,-637,4351.0,5.0,9332,Invalid execution_time
10.0.117.120,/profile,200,2026-03-23 16:15:57.564220,-381,,3.0,9337,Invalid execution_time
10.0.47.156,/profile,999,2026-03-23 16:15:57.889815,546,3286.0,,9338,Invalid status
192.168.107.85,/login,200,2026-03-23 16:16:01.155997,-412,875.0,5.0,9384,Invalid execution_time
10.0.99.3,/profile,999,2026-03-23 16:16:01.587031,514,3986.0,2.0,9388,Invalid status
172.16.222.159,/login,500,2026-03-23 16:16:01.998174,736,-100.0,,9396,Invalid rows_scanned
172.16.181.97,/search,999,2026-03-23 16:16:02.314984,428,3249.0,,9402,Invalid status
10.0.95.192,/profile,200,2026-03-23 16:16:02.491523,693,-100.0,,9405,Invalid rows_scanned
172.16.102.251,/profile,200,2026-03-23 16:16:02.800592,-564,4025.0,,9406,Invalid execution_time
10.0.52.88,/login,999,2026-03-23 16:16:03.222452,616,,4.0,9416,Invalid status
172.16.47.99,/search,200,2026-03-23 16:16:03.397308,-562,1469.0,3.0,9420,Invalid execution_time
10.0.178.123,/login,200,2026-03-23 16:16:04.078676,867,-100.0,,9429,Invalid rows_scanned
192.168.23.128,/login,200,2026-03-23 16:16:05.570159,-483,,1.0,9446,Invalid execution_time
172.16.239.70,/profile,500,2026-03-23 16:16:05.746778,599,-100.0,4.0,9450,Invalid rows_scanned
172.16.195.184,/api/data,200,2026-03-23 16:16:06.164389,-355,3599.0,,9455,Invalid execution_time
172.16.250.91,/profile,999,2026-03-23 16:16:08.151634,824,263.0,1.0,9482,Invalid status
172.16.118.235,/search,999,2026-03-23 16:16:08.736691,870,4901.0,,9491,Invalid status
172.16.80.144,/login,500,2026-03-23 16:16:08.867067,651,-100.0,,9494,Invalid rows_scanned
10.0.248.44,/login,200,2026-03-23 16:16:10.031205,377,-100.0,3.0,9508,Invalid rows_scanned
192.168.6.233,/profile,999,2026-03-23 16:16:10.679883,102,3035.0,1.0,9513,Invalid status
10.0.191.163,/api/data,200,2026-03-23 16:16:11.550553,-692,1185.0,,9521,Invalid execution_time
172.16.211.192,/search,200,2026-03-23 16:16:11.550553,-348,,5.0,9522,Invalid execution_time
10.0.59.58,/login,200,2026-03-23 16:16:11.752216,641,-100.0,2.0,9526,Invalid rows_scanned
172.16.7.168,/checkout,999,2026-03-23 16:16:12.621407,479,1722.0,,9535,Invalid status
10.0.70.223,/checkout,200,2026-03-23 16:16:13.875962,688,-100.0,,9547,Invalid rows_scanned
192.168.86.2,/profile,200,2026-03-23 16:16:14.167406,391,-100.0,,9550,Invalid rows_scanned
192.168.224.52,/search,999,2026-03-23 16:16:14.707050,300,1948.0,3.0,9561,Invalid status
192.168.44.70,/search,999,2026-03-23 16:16:17.363660,506,,1.0,9589,Invalid status
172.16.219.33,/profile,200,2026-03-23 16:16:18.868756,-587,,,9599,Invalid execution_time
192.168.248.206,/api/data,500,2026-03-23 16:16:19.608032,-568,,,9608,Invalid execution_time
172.16.47.45,/login,200,2026-03-23 16:16:21.076459,-764,,,9621,Invalid execution_time
192.168.101.197,/search,200,2026-03-23 16:16:21.423470,99,-100.0,,9622,Invalid rows_scanned
172.16.200.172,/profile,200,2026-03-23 16:16:21.911014,541,-100.0,2.0,9630,Invalid rows_scanned
192.168.248.202,/login,999,2026-03-23 16:16:22.017098,488,,,9631,Invalid status
10.0.57.194,/profile,999,2026-03-23 16:16:22.017098,472,,3.0,9632,Invalid status
10.0.95.179,/login,404,2026-03-23 16:16:22.217290,-413,1653.0,,9636,Invalid execution_time
172.16.76.44,/api/data,404,2026-03-23 16:16:22.663386,-702,4350.0,2.0,9638,Invalid execution_time
172.16.170.177,/login,999,2026-03-23 16:16:23.811389,623,372.0,4.0,9648,Invalid status
172.16.166.189,/checkout,999,2026-03-23 16:16:24.362289,645,4565.0,1.0,9658,Invalid status
192.168.82.181,/profile,200,2026-03-23 16:16:25.842211,-611,-100.0,2.0,9673,Invalid execution_time
172.16.143.145,/login,200,2026-03-23 16:16:25.842211,-653,4311.0,,9675,Invalid execution_time
10.0.203.218,/api/data,999,2026-03-23 16:16:26.844360,403,,,9689,Invalid status
10.0.84.101,/checkout,999,2026-03-23 16:16:27.076847,353,1888.0,4.0,9695,Invalid status
172.16.235.224,/profile,999,2026-03-23 16:16:27.076847,863,,,9696,Invalid status
172.16.137.178,/checkout,999,2026-03-23 16:16:27.209964,433,124.0,2.0,9702,Invalid status
172.16.186.154,/login,200,2026-03-23 16:16:29.065540,-640,,1.0,9719,Invalid execution_time
192.168.72.62,/checkout,200,2026-03-23 16:16:31.442651,-377,,3.0,9752,Invalid execution_time
192.168.249.10,/search,999,2026-03-23 16:16:32.981540,543,,,9775,Invalid status
192.168.138.85,/search,200,2026-03-23 16:16:33.492084,538,-100.0,,9781,Invalid rows_scanned
192.168.170.230,/profile,999,2026-03-23 16:16:34.527241,127,,,9792,Invalid status
172.16.20.184,/checkout,200,2026-03-23 16:16:34.911104,-559,3602.0,,9794,Invalid execution_time
192.168.194.161,/login,200,2026-03-23 16:16:35.592012,-443,2802.0,,9807,Invalid execution_time
10.0.204.105,/api/data,999,2026-03-23 16:16:35.835439,437,,4.0,9813,Invalid status
192.168.200.14,/login,999,2026-03-23 16:16:36.105242,240,2591.0,5.0,9820,Invalid status
192.168.53.28,/checkout,200,2026-03-23 16:16:36.354626,408,-100.0,1.0,9822,Invalid rows_scanned
172.16.102.141,/search,500,2026-03-23 16:16:37.065999,-694,,,9827,Invalid execution_time
10.0.224.103,/checkout,404,2026-03-23 16:16:38.794766,-582,3653.0,,9852,Invalid execution_time
